DummyID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,slant_K12,polit_K12,slant_Cong,polit_Cong,slant_fire,polit_fire,slant_journ,polit_journ,slant_WHO,polit_WHO,slant_rang,polit_rang,slant_phys,polit_phys,slant_ASPCA,polit_ASPCA,slant_dent,polit_dent,slant_prof,polit_prof,slant_police,polit_police,slant_poll,polit_poll,slant_SC,polit_SC,slant_doc,polit_doc,slant_law,polit_law,slant_USPS,polit_USPS,slant_econ,polit_econ,slant_pharm,polit_pharm,slant_sci,polit_sci,slant_MLB,polit_MLB,Trust_K12,Trust_Cong,Trust_fire,Trust_journ,Trust_WHO,Trust_rang,Trust_phys,Trust_ASPCA,Trust_dent,Trust_prof,Trust_police,Trust_poll,Trust_SC,Trust_doc,Trust_law,Trust_USPS,Trust_econ,Trust_pharm,Trust_sci,Trust_MLB,slant_mech,polit_mech,slant_chefs,polit_chefs,slant_lib,polit_lib,slant_church,polit_church,slant_vet,polit_vet,slant_tailor,polit_tailor,slant_UN,polit_UN,slant_psych,polit_psych,slant_bank,polit_bank,slant_holly,polit_holly,slant_judge,polit_judge,slant_crim,polit_crim,slant_toll,polit_toll,slant_NFL,polit_NFL,slant_CIA,polit_CIA,slant_realestate,polit_realestate,slant_localbiz,polit_localbiz,slant_think,polit_think,slant_FB,polit_FB,slant_PETA,polit_PETA,Trust_mech,Trust_chefs,Trust_lib,Trust_church,Trust_vet,Trust_tailor,Trust_UN,Trust_psych,Trust_bank,Trust_holly,Trust_judge,Trust_crim,Trust_toll,Trust_NFL,Trust_CIA,Trust_realestate,Trust_localbiz,Trust_think,Trust_FB,Trust_PETA,Ideology,PolParty,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,Ideo2,Zslant_police,Zpolit_police,ZIdeology,PoliceCongruence,PoliceCong2,ZSlant_K12,ZPolit_K12,K12Congruence,K12Cong2,IdeoXK12Slant,IdeoXK12Polit,K12SlantXK12Polit,IdeoXK12SlantXK12Polit,IdeoXPOLICESlant,IdeoXPOLICEPolit,POLICESlantXPOLICEPolit,IdeoXPOLICESlantXPOLICEPolit,ZSco01,ZSco02,ZSlant_Cong,Zslant_fire,Zslant_journ,Zslant_WHO,Zslant_rang,Zslant_phys,Zslant_ASPCA,Zslant_dent,Zslant_prof,ZSco03,Zslant_poll,Zslant_SC,Zslant_doc,Zslant_law,Zslant_USPS,Zslant_econ,Zslant_pharm,Zslant_sci,Zslant_MLB,Zslant_mech,Zslant_chefs,Zslant_lib,Zslant_church,Zslant_vet,Zslant_tailor,Zslant_UN,Zslant_psych,Zslant_bank,Zslant_holly,Zslant_judge,Zslant_crim,Zslant_toll,Zslant_NFL,Zslant_CIA,Zslant_realestate,Zslant_localbiz,Zslant_think,Zslant_FB,Zslant_PETA,ZSco04,ZPolit_Cong,Zpolit_fire,Zpolit_journ,Zpolit_WHO,Zpolit_rang,Zpolit_phys,Zpolit_ASPCA,Zpolit_dent,Zpolit_prof,ZSco05,Zpolit_poll,Zpolit_SC,Zpolit_doc,Zpolit_law,Zpolit_USPS,Zpolit_econ,Zpolit_pharm,Zpolit_sci,Zpolit_MLB,Zpolit_mech,Zpolit_chefs,Zpolit_lib,Zpolit_church,Zpolit_vet,Zpolit_tailor,Zpolit_UN,Zpolit_psych,Zpolit_bank,Zpolit_holly,Zpolit_judge,Zpolit_crim,Zpolit_toll,Zpolit_NFL,Zpolit_CIA,Zpolit_realestate,Zpolit_localbiz,Zpolit_think,Zpolit_FB,Zpolit_PETA,IdeoXWHOSlant,IdeoXWHOPolit,WHOSlantXWHOPolit,IdeoXWHOSlantXWHOPolit,IdeoXCONGSlant,IdeoXCONGPolit,CONGSlantXCONGPolit,IdeoXCONGSlantXCONGPolit,IdeoXFIRESlant,IdeoXFIREPolit,FIRESlantXFIREPolit,IdeoXFIRESlantXFIREPolit,IdeoXJOURNSlant,IdeoXJOURNPolit,JOURNSlantXJOURNPolit,IdeoXJOURNSlantXJOURNPolit,IdeoXRANGSlant,IdeoXRANGPolit,RANGSlantXRANGPolit,IdeoXRANGSlantXRANGPolit,IdeoXPHYSSlant,IdeoXPHYSPolit,PHYSSlantXPHYSPolit,IdeoXPHYSSlantXPHYSPolit,IdeoXASPCASlant,IdeoXASPCAPolit,ASPCASlantXASPCAPolit,IdeoXASPCASlantXASPCAPolit,IdeoXDENTSlant,IdeoXDENTPolit,DENTSlantXDENTPolit,IdeoXDENTSlantXDENTPolit,IdeoXPROFSlant,IdeoXPROFPolit,PROFSlantXPROFPolit,IdeoXPROFSlantXPROFPolit,IdeoXSCSlant,IdeoXSCPolit,SCSlantXSCPolit,IdeoXSCSlantXSCPolit
116,9/14/22 13:36,9/14/22 13:41,0,100,293,1,9/14/22 13:41,15,3,50,6,60,1,20,5,25,2,20,2,15,1,10,2,60,1,10,4,80,3,20,3,66,5,60,1,50,4,40,1,70,4,55,1,40,3,65,3,4,1,5,3,4,5,7,5,7,4,4,4,4,7,2,3,4,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,,,,,,24,1,,,,,,,,,6,,1,0.565665862,-0.523421786,0.991182885,0.560678321,1,-1.32408712,-0.465583765,-1.312412492,0,-1.312412492,-0.461478659,0.616473466,0.611037949,0.560678321,-0.518806716,-0.296081836,-0.293471248,0.991182885,-1.32408712,0.117301976,-0.097518736,-0.850333747,-0.457949141,-2.078461852,-1.61104262,-1.334510145,0.600566777,-1.185753342,0.565665862,-1.630317104,0.089736417,0.874216904,-0.026222605,-0.607669758,1.120199993,-0.01347043,0.225500338,0.703798998,,,,,,,,,,,,,,,,,,,,,-0.465583765,0.574276608,-0.847634748,0.196016805,-1.061006173,-0.167533263,-0.970237097,-0.5585146,-0.738829062,0.016165687,-0.523421786,-0.549954194,-0.004749564,-1.136555032,0.377855553,-0.73603238,0.436161254,-1.729261607,0.062330498,1.020127552,,,,,,,,,,,,,,,,,,,,,-0.453911351,-1.051651159,0.485886866,0.481602745,0.116267711,0.569213146,0.067363781,0.066769827,-0.096658902,-0.840161055,0.082660269,0.081931444,-0.842836257,0.194288502,-0.166679704,-0.16521007,-2.060135815,-0.166056103,0.348211496,0.345141275,-1.596837872,-0.961682405,1.563093315,1.549311341,-1.322743616,-0.553590112,0.7453434,0.738771621,0.59527151,-0.732314721,-0.443716188,-0.439803892,-1.175298418,0.016023152,-0.019168517,-0.018999506,0.088945201,-0.004707687,-0.000426209,-0.000422451
117,9/14/22 13:37,9/14/22 13:41,0,100,265,1,9/14/22 13:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1,38,2,10,4,71,5,35,1,49,2,77,5,36,5,81,3,29,4,72,4,73,5,41,1,65,1,82,6,69,3,50,3,50,3,68,4,7,6,3,3,5,1,5,4,4,5,2,2,1,3,5,2,1,2,4,1,1,1,1,2,,1,,,,,38,,1,,,,,,,,6,,0,,,-1.358965911,,,,,,,,,,,,,,,-1.358965911,,,,,,,,,,,,,,,,,,,,,-0.070787344,-0.238487472,-1.271060942,-0.207136312,-0.67793932,0.129896675,2.1404601,0.117871954,0.868502158,0.336458735,1.177969586,0.80021394,-0.614140401,0.910166301,1.411700937,1.124184714,-0.58761507,0.21114957,1.296791266,-0.801663726,,,,,,,,,,,,,,,,,,,,,-0.932692561,0.042614396,0.875470608,0.413498356,-0.738448022,0.315779447,0.163324222,1.43024106,-0.252751415,-0.224632606,-0.283962105,0.3989047,-0.5272441,-1.225476206,1.333552595,0.5118172,-0.012780555,-0.458663407,-0.295589059,1.067964965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,9/14/22 13:33,9/14/22 13:41,0,100,459,1,9/14/22 13:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2,36,2,20,3,91,4,40,2,50,2,30,5,24,3,64,3,29,4,66,5,60,4,50,2,38,3,60,4,61,3,31,3,40,3,71,4,8,5,3,3,5,1,3,3,4,4,2,1,2,1,3,2,1,2,4,2,1,2,1,4,,1,,,,,26,1,,1,,1,,,,,3,,0,,,-1.358965911,,,,,,,,,,,,,,,-1.358965911,,,,,,,,,,,,,,,,,,,,,-0.189602068,-0.394099914,-0.776322195,0.812765015,-0.312033253,0.216213297,-0.448800361,-0.683309371,0.031281478,0.336458735,0.742175254,0.125735833,0.147470877,-0.432248017,0.380707411,0.528500214,-1.995856626,-0.389618901,1.42130594,-0.756197115,,,,,,,,,,,,,,,,,,,,,-0.134349067,0.042614396,0.144725494,-0.280184678,0.202230579,0.315779447,0.163324222,-0.016548244,-0.252751415,-0.224632606,0.45482066,-0.338828691,0.471916015,0.218751031,0.054175574,0.5118172,-0.012780555,-0.458663407,-0.295589059,0.442267934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,9/14/22 13:33,9/14/22 13:41,0,100,526,1,9/14/22 13:41,0,6,49,6,100,1,0,6,0,6,49,1,49,1,49,1,49,1,0,6,100,3,0,6,100,6,51,1,49,1,49,1,49,1,49,1,49,1,49,1,1,1,7,1,1,7,7,7,7,1,7,1,4,1,4,4,4,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,1,,,,,59,1,,,,,,,,,6,,1,1.778648175,-0.523421786,0.991182885,1.76296563,1,-2.272054961,1.736437407,-2.252021991,0,-2.252021991,1.721127039,-3.945281227,-3.910495228,1.76296563,-0.518806716,-0.930983204,-0.922774618,0.991182885,-2.272054961,0.049262412,2.772318352,-2.055623325,-1.844178419,-0.215020466,0.596026757,0.823303052,-0.440926322,-1.750310788,1.778648175,-3.048183654,2.213094076,0.166032456,-0.097928667,0.126125117,-0.206013792,-0.270936179,0.81378968,-0.406824126,,,,,,,,,,,,,,,,,,,,,1.736437407,0.574276608,-0.847634748,1.037255593,1.446457746,-0.989244028,-0.970237097,-1.21722075,-0.738829062,1.443364876,-0.523421786,1.403331393,0.729058125,-1.136555032,-1.825113615,-0.73603238,-1.822617976,-1.729261607,-1.265953912,-0.76077309,,,,,,,,,,,,,,,,,,,,,-1.827918085,1.433704162,-2.667526159,-2.644006274,0.04882806,0.569213146,0.028290251,0.028040812,2.747874502,-0.840161055,-2.349913369,-2.329193912,-2.037498658,1.028109991,-2.132206791,-2.113406878,-0.213124606,-0.98052175,0.212707712,0.210832243,0.59077152,-0.961682405,-0.57828727,-0.573188445,0.816043894,-1.206488375,-1.002141559,-0.993305561,-0.437038624,-0.732314721,0.325769181,0.322896837,-1.734878097,1.430638562,-2.526337114,-2.504062109,2.193580971,0.722629935,1.613474217,1.599248029
120,9/14/22 13:37,9/14/22 13:41,0,100,275,1,9/14/22 13:41,31,3,42,5,65,2,50,4,50,2,94,5,18,1,50,1,84,3,68,2,98,5,50,3,98,6,56,1,17,3,50,2,82,5,97,6,34,1,60,4,4,2,5,3,4,4,4,4,5,5,3,4,1,5,2,3,2,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,,,,,,53,,,1,,,,,,,2,,1,1.657349944,0.796882963,0.521153126,0.863733104,1,-0.312921423,-0.465583765,-0.163079978,0,-0.163079978,-0.242640434,0.145691134,0.07592739,0.863733104,0.415298047,1.320713935,0.688294195,0.521153126,-0.312921423,-0.42701454,0.2612109,0.957600619,0.928280136,2.676526513,-1.416301204,0.878631596,2.872915356,2.088679847,1.657349944,0.496482721,2.088190684,0.55946826,-2.392522639,0.207657881,1.878036442,1.788789812,-0.166692557,0.356729272,,,,,,,,,,,,,,,,,,,,,-0.465583765,-0.616672868,0.013941361,-0.645221983,-1.061006173,2.297599033,-0.970237097,-1.21722075,1.290488095,-1.411033503,0.796882963,-0.549954194,0.729058125,-1.136555032,-0.356467503,0.106315788,1.189087663,1.432524408,-1.265953912,1.910577874,,,,,,,,,,,,,,,,,,,,,0.483776095,-0.552946683,-0.984910955,-0.513289423,-0.222539962,-0.321380993,0.263328281,0.137234357,0.136130877,0.007265584,0.003641635,0.00189785,0.499056556,-0.336259453,-0.61786497,-0.322002261,1.394880158,1.197400918,6.149584727,3.204875303,-0.7381098,-0.505642096,1.374147969,0.71614151,0.457901602,-0.634358399,-1.06948861,-0.557367332,1.497228818,0.672541904,3.707463064,1.932155965,1.088522031,-0.735364521,-2.94719724,-1.535941054,1.088267102,0.379950921,1.522412384,0.793409973
121,9/14/22 13:32,9/14/22 13:42,0,100,555,1,9/14/22 13:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1,50,1,50,1,91,1,50,1,50,1,50,1,50,2,50,3,30,5,50,3,50,5,50,1,50,1,10,5,50,1,50,1,50,1,38,5,81,5,4,5,5,5,5,4,5,5,2,3,2,4,4,5,1,3,4,3,1,5,7,2,1,,,,,,27,,,1,,,,,,,5,,1,,,1.461212644,,,,,,,,,,,,,,,1.461212644,,,,,,,,,,,,,,,,,,,,,-0.724268327,0.695187179,0.707894044,0.812765015,0.419778883,0.216213297,0.653012601,1.052583499,-0.658194377,0.388521654,-0.419942963,-0.393093479,0.147470877,0.164380569,-1.962459693,-0.290565973,-0.58761507,0.21114957,0.051644523,2.562865467,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,-1.316764736,-2.361233781,-0.738448022,-0.683646225,-2.830140622,-0.739942895,-0.252751415,0.464989494,-1.022744871,0.3989047,-0.5272441,-1.225476206,0.693864085,-1.116450991,-1.582232769,-1.672539837,0.460626284,0.442267934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,9/14/22 13:37,9/14/22 13:42,0,100,283,1,9/14/22 13:42,40,4,43,6,50,1,30,5,20,4,30,5,19,2,39,2,69,1,6,5,79,3,50,3,64,6,45,1,40,4,72,1,55,2,82,4,9,1,69,1,5,2,5,3,5,5,5,5,5,5,4,4,4,5,3,4,5,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,1,,,,,55,1,,,,,,,,,5,,0,0.505016746,-0.523421786,-0.418906392,-0.211554743,0,0.255859281,0.268423293,-0.107181089,0,-0.107181089,-0.112444233,0.068678591,-0.028769901,-0.211554743,0.219264732,-0.264336767,0.110732362,-0.418906392,0.255859281,-0.358974975,-0.814978008,-0.247688959,-0.735194997,-1.435895857,-1.351387399,0.270017617,1.452697494,-1.411576321,0.505016746,0.496482721,-0.035166974,-0.306090509,-0.743283221,2.001378687,0.172904432,1.14512544,-1.800829619,0.981454779,,,,,,,,,,,,,,,,,,,,,0.268423293,0.574276608,-0.847634748,0.196016805,0.192725787,2.297599033,-0.175002978,-0.5585146,-0.738829062,0.729765281,-0.523421786,-0.549954194,0.729058125,-1.136555032,0.377855553,-0.73603238,-1.069691566,0.167810002,-1.265953912,-0.76077309,,,,,,,,,,,,,,,,,,,,,0.307977884,-0.080734064,-0.141691034,0.05935528,0.150376912,-0.240568142,-0.206150931,0.086357943,0.341399497,0.355079615,0.690803679,-0.289382077,0.103758488,-0.082112693,-0.048551198,0.020338407,0.601505953,-0.962478922,-3.299112931,1.382019496,0.56610482,0.073309866,0.236496819,-0.099070029,-0.113112106,0.233965336,-0.150808781,0.063174763,-0.608544266,0.309500217,-1.073295127,0.44961019,0.591318344,-0.305703341,-1.030119391,0.431523598,0.01473167,-0.305407109,-0.025638768,0.010740244
123,9/14/22 13:37,9/14/22 13:42,0,100,248,1,9/14/22 13:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2,53,1,26,1,59,3,56,1,29,1,33,2,29,1,67,2,21,1,52,2,77,3,44,1,71,2,53,3,54,1,46,2,46,5,34,2,18,4,4,5,5,2,5,5,4,5,3,3,3,2,5,3,2,5,5,2,2,3,1,2,,1,,,,,29,1,,,,,,,,,6,,0,,,-1.358965911,,,,,,,,,,,,,,,-1.358965911,,,,,,,,,,,,,,,,,,,,,0.760915726,0.928605842,-0.479478947,-0.819077108,0.858866164,-1.596435762,-0.283528417,-0.349483819,0.179026304,-0.080044618,-0.274678186,1.007745665,-0.360269975,1.208480594,0.052664016,0.007276276,-0.884086976,-0.029157818,-0.114375043,-0.301531008,,,,,,,,,,,,,,,,,,,,,-0.134349067,-0.829560245,-1.316764736,-0.973867713,-0.738448022,-0.683646225,-2.081774411,-1.463337547,-0.873508889,-2.293498905,-1.761527636,-1.076562082,-0.5272441,-0.503362588,-0.585512936,-1.116450991,-0.797506662,0.755213024,-1.808019746,-0.183429097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,9/14/22 13:38,9/14/22 13:42,0,100,227,1,9/14/22 13:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1,10,4,40,5,80,6,45,4,33,4,51,6,10,6,80,5,1,5,50,6,50,6,62,2,9,6,41,5,57,4,50,4,33,6,39,5,0,6,4,3,4,5,4,4,4,3,4,4,1,4,4,1,3,4,5,3,1,1,6,1,,1,,,,,52,1,,,,,,,,,5,,1,,,0.991182885,,,,,,,,,,,,,,,0.991182885,,,,,,,,,,,,,,,,,,,,,-0.070787344,-2.417061659,0.213155298,0.251819285,0.053872815,-1.251169274,0.708103249,-1.618020916,0.819253883,-1.121303003,-0.419942963,-0.393093479,1.162952581,-1.874100433,-0.509696089,0.230657964,-0.58761507,-0.810156831,0.093149414,-1.119930001,,,,,,,,,,,,,,,,,,,,,-0.932692561,1.786963679,1.606215723,1.10718139,2.083587779,2.314630792,0.911690433,2.153635712,0.988763534,0.464989494,1.193603426,1.136638091,0.471916015,2.385091887,0.693864085,1.325951296,0.771945551,1.362151239,0.460626284,1.067964965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,9/14/22 13:37,9/14/22 13:42,0,100,285,1,9/14/22 13:42,40,1,30,5,85,1,50,4,50,1,55,1,45,1,25,1,50,1,40,1,85,1,50,1,85,5,40,1,50,2,50,1,50,2,76,1,31,1,50,1,5,4,5,4,5,5,5,5,5,5,5,4,4,5,3,5,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,,,,,,48,1,,,,,,,,,5,,0,0.86891144,-1.843726535,-0.418906392,-0.363992557,0,0.255859281,-1.933597879,-0.107181089,0,-0.107181089,0.809996512,-0.494728964,0.207245125,-0.363992557,0.772348831,-1.602035079,0.671102736,-0.418906392,0.255859281,-1.243489314,1.696129444,0.957600619,0.928280136,0.170519131,0.336371536,-0.504581992,-0.346245131,0.507918997,0.86891144,0.496482721,1.276318638,-0.699526314,-0.026222605,0.207657881,-0.142860754,0.887659691,-0.362789005,-0.33741018,,,,,,,,,,,,,,,,,,,,,-1.933597879,-0.616672868,-0.847634748,-0.645221983,-1.687872153,-0.989244028,-0.970237097,-1.21722075,-0.738829062,-2.124633097,-1.843726535,-1.852144586,-0.004749564,-1.136555032,-1.090790559,-0.73603238,-1.069691566,-1.729261607,-1.265953912,-0.76077309,,,,,,,,,,,,,,,,,,,,,-0.388862483,0.707060434,-1.566818192,0.656350156,0.520905623,0.258328207,0.766826122,-0.321228364,-0.710519467,0.355079615,-1.437698254,0.602260989,-0.401145021,0.270287613,-0.61786497,0.258827586,-0.071431554,0.414400647,-0.168685032,0.070663238,-0.140908187,0.406438522,-0.326360143,0.13671435,0.211372622,0.509901553,0.614187671,-0.257287142,0.145044299,0.309500217,0.255815966,-0.107162943,-0.212770515,0.890022386,-1.079141512,0.452059278,-0.534658036,0.001989623,-0.006061957,0.002539393
126,9/14/22 13:39,9/14/22 13:42,0,100,187,1,9/14/22 13:42,27,4,48,6,61,1,25,6,36,4,20,6,50,1,10,3,50,2,21,6,70,1,45,2,60,6,40,4,70,3,50,1,40,3,90,4,45,3,50,1,3,1,5,1,3,4,3,2,4,1,2,1,1,3,1,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,,,21,1,,,,,,,,,2,,1,-0.040825295,-1.843726535,0.521153126,-0.02127623,0,-0.565712847,0.268423293,-0.294823019,0,-0.294823019,0.139889638,-0.151850505,-0.079137365,-0.02127623,-0.960863847,0.075270679,0.03922755,0.521153126,-0.565712847,-0.018777153,-0.025772809,-0.549011353,0.151991741,-2.078461852,0.660940562,-1.334510145,-0.346245131,-0.564740151,-0.040825295,0.142016083,-0.284973758,-0.699526314,1.407898627,0.207657881,-0.774391128,1.488413105,0.55232775,-0.33741018,,,,,,,,,,,,,,,,,,,,,0.268423293,0.574276608,-0.847634748,1.037255593,0.192725787,3.119309798,-0.970237097,0.10019155,0.275829516,1.443364876,-1.843726535,-1.20104939,0.729058125,1.067600856,-0.356467503,-0.73603238,-0.316765156,0.167810002,0.062330498,-0.76077309,,,,,,,,,,,,,,,,,,,,,0.079210971,0.100439646,0.029292728,0.015265997,-0.009785772,0.29928605,-0.010783279,-0.00561974,-0.01343158,-0.441747499,0.021845928,0.011385074,-0.286118983,0.540568994,-0.569465096,-0.296778515,-1.083196891,1.625638052,-6.483366419,-3.378826675,0.34445124,-0.505642096,-0.641269052,-0.334199371,-0.695484134,0.05221514,-0.13370664,-0.069681634,-0.180446733,0.143749415,-0.095504627,-0.049772535,-0.294316095,0.752214117,-0.815126098,-0.424805514,-0.148514965,0.379950921,-0.207762433,-0.108276042
127,9/14/22 13:36,9/14/22 13:42,0,100,366,1,9/14/22 13:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1,31,1,11,3,80,6,50,1,50,1,39,6,31,2,76,2,31,2,62,2,69,3,50,1,50,1,50,1,61,2,61,2,50,6,61,3,34,2,3,4,7,2,7,4,4,4,2,3,4,3,4,4,4,3,3,4,1,3,2,2,1,,,,,,54,1,,,,,,,,,4,,0,,,-0.888936152,,,,,,,,,,,,,,,-0.888936152,,,,,,,,,,,,,,,,,,,,,-0.724268327,-0.783131019,-1.221587067,0.251819285,0.419778883,0.216213297,0.047015472,-0.215953598,0.622260782,0.440584574,0.4516457,0.592682215,0.147470877,0.164380569,-0.08792601,0.528500214,0.227682673,0.21114957,1.006257026,0.425934763,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,0.144725494,1.10718139,-0.738448022,-0.683646225,0.911690433,-0.739942895,-0.873508889,-1.603876805,-1.761527636,-1.076562082,-0.5272441,-1.225476206,-1.864889957,-0.302316895,-0.797506662,1.362151239,-1.051804403,-1.434823159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,9/14/22 13:36,9/14/22 13:42,0,100,398,1,9/14/22 13:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1,50,1,40,1,90,6,30,2,50,1,50,6,20,3,90,6,20,6,70,6,100,6,50,1,75,3,80,6,60,1,60,2,50,4,50,4,0,6,2,5,7,1,5,5,3,4,1,1,5,1,4,1,1,3,3,4,2,5,1,3,1,,,,,,37,,,1,,,,,,,4,,0,,,-1.358965911,,,,,,,,,,,,,,,-1.358965911,,,,,,,,,,,,,,,,,,,,,-0.724268327,0.695187179,0.213155298,0.761769949,-1.043845388,0.216213297,0.653012601,-0.950369812,1.311736636,-0.132107538,1.032704809,2.201053084,0.147470877,1.407356789,1.317974252,0.454039651,0.153564697,0.21114957,0.54970322,-1.119930001,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,-1.316764736,1.10718139,0.202230579,-0.683646225,0.911690433,-0.016548244,1.609521008,1.154611594,1.193603426,1.136638091,-0.5272441,0.218751031,1.333552595,-1.116450991,-0.797506662,0.148274808,-0.295589059,1.067964965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,9/14/22 13:35,9/14/22 13:42,0,100,418,1,9/14/22 13:42,45,2,45,5,59,1,39,3,25,3,33,1,40,1,50,1,65,1,25,3,89,4,50,2,66,5,40,1,40,3,45,1,50,2,66,2,39,3,56,2,5,3,7,5,5,7,5,7,4,5,4,4,4,7,5,7,4,3,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,,,52,1,,,,,,,,,6,,0,1.111507903,0.136730589,-1.358965911,-1.51050135,0,0.571848562,-1.199590822,-0.777122701,0,-0.777122701,1.630203034,-0.685984286,0.93222926,-1.51050135,-0.185812209,0.15197713,-0.206531739,-1.358965911,0.571848562,-0.222895846,-0.169264663,0.294691351,-0.457949141,-1.243126058,0.01180251,0.878631596,1.073972731,-0.338917173,1.111507903,0.496482721,0.089736417,-0.699526314,-0.743283221,-0.200005939,-0.142860754,0.458550109,0.160134855,0.079073491,,,,,,,,,,,,,,,,,,,,,-1.199590822,-0.616672868,-0.847634748,-1.486460771,-0.434140193,-0.989244028,-0.970237097,-1.21722075,-0.738829062,-0.697433908,0.136730589,-1.20104939,-0.004749564,-1.136555032,-0.356467503,-0.73603238,-1.069691566,-1.096904404,0.062330498,0.129677231,,,,,,,,,,,,,,,,,,,,,0.622337272,0.589981723,0.198814129,-0.270181623,0.302907857,0.838037406,0.137453821,-0.186795057,0.230024907,1.151906728,0.14347461,-0.194977104,-0.400475501,2.020049515,-0.438047133,0.595291122,1.689365936,1.344348911,1.229755029,-1.671195163,-0.016039209,1.318519141,-0.011451233,0.015561835,-1.194030387,1.654161505,-1.06948861,1.453398563,-1.45949233,1.004043509,-0.793482265,1.078315349,0.460576884,0.947788906,0.236372328,-0.321221936,-0.121948732,0.006454496,-0.000426209,0.000579203
